continent,location,date,new_cases,new_deaths,new_tests,population,median_age,gdp_per_capita,life_expectancy
Asia,United Arab Emirates,2020-04-02,150,2,22433,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-03,210,0,31402,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-04,240,1,39950,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-05,241,1,58348,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-06,278,0,39870,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-07,262,1,58294,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-08,268,1,48418,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-09,284,0,40000,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-10,313,2,49000,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-11,350,2,20000,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-12,356,4,22000,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-13,366,2,23380,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-14,377,3,32000,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-15,390,3,41425,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-16,409,5,25000,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-17,435,2,24000,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-18,452,2,21806,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-19,445,0,25795,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-20,453,4,22807,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-21,458,2,20165,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-22,464,3,23053,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-23,457,6,25506,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-24,490,4,26274,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-25,497,8,21984,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-26,504,7,25086,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-27,536,5,26195,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-28,490,6,27905,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-29,541,7,26524,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-04-30,549,9,36266,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-01,552,7,26677,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-02,557,6,18428,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-03,561,8,28039,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-04,564,7,25231,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-05,567,11,33994,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-06,462,9,41134,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-07,546,11,33153,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-08,502,8,29866,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-09,553,9,26763,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-10,624,11,32597,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-11,781,13,34869,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-12,680,3,37112,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-13,783,2,38477,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-14,725,3,35735,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-15,698,2,40720,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-16,747,2,37844,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-17,796,4,38904,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-18,731,6,43732,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-19,832,4,43993,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-20,873,3,50377,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-21,941,6,39791,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-22,894,4,35686,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-23,994,4,41202,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-24,812,3,28282,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-25,781,1,27540,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-26,822,3,38628,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-27,779,5,36131,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-28,883,2,42624,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-29,563,3,37153,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-30,638,2,30147,9890400,34,67293.483,77.97
Asia,United Arab Emirates,2020-05-31,726,2,35037,9890400,34,67293.483,77.97
South America,Argentina,2020-04-01,0,0,930,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-02,167,7,1292,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-03,0,3,1257,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-04,132,3,1094,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-05,186,6,822,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-06,103,3,1095,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-07,74,7,1387,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-08,87,7,1541,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-09,80,5,1443,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-10,99,14,1243,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-11,81,3,1339,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-12,162,7,1075,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-13,66,6,1416,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-14,69,3,1670,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-15,160,7,1686,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-16,0,4,1731,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-17,128,6,1705,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-18,98,7,1651,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-19,170,10,1177,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-20,102,2,1810,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-21,90,8,2275,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-22,112,9,2002,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-23,144,8,2188,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-24,147,6,2462,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-25,0,2,2060,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-26,344,18,1415,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-27,0,1,1783,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-28,223,11,2101,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-29,124,10,2389,45195777,31.9,18933.907,76.67
South America,Argentina,2020-04-30,158,7,2183,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-01,143,4,1971,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-02,104,7,1499,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-03,149,12,1327,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-04,102,9,1878,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-05,104,14,2349,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-06,133,4,2164,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-07,188,9,2280,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-08,163,9,2075,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-09,240,11,1947,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-10,165,7,1428,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-11,13,0,2362,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-12,245,5,2443,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-13,529,14,2733,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-14,316,10,2538,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-15,255,24,2806,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-16,345,3,2446,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-17,326,7,1806,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-18,0,3,2780,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-19,566,16,3788,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-20,438,11,3664,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-21,474,10,3907,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-22,648,13,3986,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-23,718,17,2987,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-24,704,12,2433,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-25,723,7,2942,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-26,552,15,3396,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-27,600,17,3974,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-28,705,16,4151,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-29,769,8,4496,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-30,717,12,3505,45195777,31.9,18933.907,76.67
South America,Argentina,2020-05-31,795,8,2542,45195777,31.9,18933.907,76.67
Asia,Armenia,2020-04-01,39,0,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-02,92,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-03,73,3,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-04,34,0,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-05,52,0,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-06,11,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-07,20,0,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-08,28,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-09,40,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-10,16,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-11,30,2,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-12,46,0,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-13,26,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-14,28,2,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-15,44,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-16,48,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-17,42,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-18,47,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-19,43,0,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-20,48,2,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-21,62,2,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-22,72,0,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-23,50,0,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-24,73,3,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-25,81,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-26,69,0,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-27,62,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-28,59,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-29,65,0,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-04-30,134,2,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-01,82,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-02,125,0,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-03,113,2,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-04,121,4,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-05,112,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-06,163,0,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-07,102,2,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-08,145,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-09,146,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-10,138,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-11,79,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-12,146,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-13,180,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-14,142,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-15,184,3,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-16,239,3,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-17,189,5,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-18,351,1,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-19,218,3,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-20,230,3,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-21,335,3,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-22,322,4,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-23,374,3,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-24,359,4,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-25,452,6,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-26,289,4,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-27,372,7,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-28,442,15,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-29,460,7,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-30,251,7,NA,2963234,35.7,8787.58,75.09
Asia,Armenia,2020-05-31,355,4,NA,2963234,35.7,8787.58,75.09
North America,Antigua and Barbuda,2020-04-01,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-02,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-03,2,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-04,6,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-05,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-06,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-07,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-08,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-09,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-10,4,2,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-11,2,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-12,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-13,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-14,2,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-15,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-16,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-17,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-18,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-19,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-20,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-21,0,1,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-22,1,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-23,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-24,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-25,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-26,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-27,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-28,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-29,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-04-30,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-01,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-02,1,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-03,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-04,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-05,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-06,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-07,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-08,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-09,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-10,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-11,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-12,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-13,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-14,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-15,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-16,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-17,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-18,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-19,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-20,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-21,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-22,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-23,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-24,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-25,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-26,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-27,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-28,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-29,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-30,0,0,NA,97928,32.1,21490.943,77.02
North America,Antigua and Barbuda,2020-05-31,0,0,NA,97928,32.1,21490.943,77.02
Oceania,Australia,2020-04-01,150,1,NA,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-02,269,1,NA,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-03,248,2,NA,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-04,324,7,NA,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-05,139,4,NA,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-06,57,2,5509,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-07,100,6,8037,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-08,112,3,8668,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-09,96,5,10766,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-10,100,2,8212,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-11,86,2,9501,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-12,51,3,6094,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-13,33,4,8195,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-14,44,0,4357,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-15,50,0,4884,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-16,42,2,8626,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-17,39,0,11527,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-18,36,4,14980,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-19,53,2,14486,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-20,26,1,10738,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-21,13,1,8108,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-22,22,3,12599,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-23,7,0,14218,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-24,13,1,15711,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-25,20,4,11887,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-26,16,2,12192,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-27,10,2,10614,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-28,12,1,13616,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-29,13,4,13731,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-04-30,8,2,19231,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-01,16,2,25227,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-02,5,1,22715,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-03,16,0,21524,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-04,18,2,17107,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-05,24,0,14542,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-06,24,1,23900,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-07,26,1,33893,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-08,21,0,34701,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-09,18,0,38206,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-10,15,0,32416,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-11,12,0,27247,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-12,7,0,22808,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-13,16,0,31098,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-14,11,1,34455,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-15,14,0,40336,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-16,30,0,31836,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-17,17,0,26474,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-18,9,0,19908,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-19,15,1,23836,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-20,8,0,25697,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-21,11,1,26117,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-22,2,0,32998,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-23,14,1,21580,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-24,11,1,32533,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-25,3,0,19405,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-26,9,0,44023,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-27,15,0,50098,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-28,6,0,29123,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-29,11,0,30178,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-30,23,0,30916,25499881,37.9,44648.71,83.44
Oceania,Australia,2020-05-31,12,0,26030,25499881,37.9,44648.71,83.44
Europe,Austria,2020-04-01,564,20,3519,9006400,44.4,45436.686,81.54
Europe,Austria,2020-04-02,529,18,36327,9006400,44.4,45436.686,81.54
Europe,Austria,2020-04-03,418,12,6153,9006400,44.4,45436.686,81.54
Europe,Austria,2020-04-04,396,10,5791,9006400,44.4,45436.686,81.54
Europe,Austria,2020-04-05,241,18,4282,9006400,44.4,45436.686,81.54
Europe,Austria,2020-04-06,217,18,2880,9006400,44.4,45436.686,81.54
Europe,Austria,2020-04-07,314,16,3939,9006400,44.4,45436.686,81.54
Europe,Austria,2020-04-08,343,23,5520,9006400,44.4,45436.686,81.54
Europe,Austria,2020-04-09,329,30,5532,9006400,44.4,45436.686,81.54
Europe,Austria,2020-04-10,279,22,8456,9006400,44.4,45436.686,81.54
Europe,Austria,2020-04-11,312,24,6232,9006400,44.4,45436.686,81.54
Europe,Austria,2020-04-12,247,18,3902,9006400,44.4,45436.686,81.54
Europe,Austria,2020-04-13,130,13,3535,9006400,44.4,45436.686,81.54
